file,is_test,severity,confidence,pattern,title,location,what_was_found
android\guava-testlib\src\com\google\common\collect\testing\SpliteratorTester.java,False,Medium,High,repeated-work,Repeated setup or parsing inside loop,expect (line 307),"Loop at line 307 recreates parsers, formatters, mappers, regexes, or other setup-heavy objects."
android\guava-testlib\src\com\google\common\collect\testing\testers\AbstractListTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,expectContents (line 63),Loop at line 63 is nested at depth 2 and also performs repeated lookup or transformation work.
android\guava-testlib\src\com\google\common\collect\testing\testers\AbstractListTester.java,False,Low,Medium,allocation-pressure,String concatenation in loop,expectContents (line 63),Loop at line 63 builds strings through repeated concatenation.
android\guava-testlib\src\com\google\common\collect\testing\testers\CollectionToArrayTester.java,False,Medium,Medium,algorithmic-waste,List membership checks inside loop,testToArray_oversizedArray (line 141),Loop at line 141 performs `.contains(...)` checks that may scan collections repeatedly.
android\guava-testlib\src\com\google\common\collect\testing\testers\CollectionToArrayTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,testToArray_oversizedArray (line 141),Loop at line 141 is nested at depth 2 and also performs repeated lookup or transformation work.
android\guava-testlib\src\com\google\common\collect\testing\testers\CollectionToArrayTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,testToArray_oversizedArray_ordered (line 161),Loop at line 161 is nested at depth 2 and also performs repeated lookup or transformation work.
android\guava-testlib\src\com\google\common\collect\testing\testers\CollectionToArrayTester.java,False,Low,Medium,allocation-pressure,String concatenation in loop,testToArray_oversizedArray (line 141),Loop at line 141 builds strings through repeated concatenation.
android\guava-testlib\src\com\google\common\collect\testing\testers\ListSubListTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,testSubList_get (line 232),Loop at line 232 is nested at depth 2 and also performs repeated lookup or transformation work.
android\guava-testlib\src\com\google\common\collect\testing\testers\ListSubListTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,testSubList_get (line 233),Loop at line 233 is nested at depth 3 and also performs repeated lookup or transformation work.
android\guava-testlib\src\com\google\common\collect\testing\testers\MapReplaceAllTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,testReplaceAllPreservesOrder (line 83),Loop at line 83 is nested at depth 2 and also performs repeated lookup or transformation work.
android\guava-testlib\src\com\google\common\collect\testing\testers\MapReplaceAllTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,testReplaceAllRotate (line 65),Loop at line 65 is nested at depth 2 and also performs repeated lookup or transformation work.
android\guava-testlib\src\com\google\common\collect\testing\testers\SortedMapNavigationTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,testHeadMap (line 124),Loop at line 124 is nested at depth 2 and also performs repeated lookup or transformation work.
android\guava-testlib\src\com\google\common\collect\testing\testers\SortedMapNavigationTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,testSubMap (line 149),Loop at line 149 is nested at depth 2 and also performs repeated lookup or transformation work.
android\guava-testlib\src\com\google\common\collect\testing\testers\SortedMapNavigationTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,testSubMap (line 150),Loop at line 150 is nested at depth 3 and also performs repeated lookup or transformation work.
android\guava-testlib\src\com\google\common\collect\testing\testers\SortedMapNavigationTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,testTailMap (line 136),Loop at line 136 is nested at depth 2 and also performs repeated lookup or transformation work.
android\guava-testlib\src\com\google\common\testing\ArbitraryInstances.java,False,High,High,concurrency-misuse,Direct thread creation,newThread (line 466),Line 466 creates a thread directly.
android\guava-testlib\src\com\google\common\testing\ArbitraryInstances.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,line 388,Loop at line 388 is nested at depth 2 and also performs repeated lookup or transformation work.
android\guava-testlib\src\com\google\common\testing\ClassSanityTester.java,False,Medium,High,allocation-pressure,Allocation-heavy loop body,line 601,"Loop at line 601 allocates new collections, builders, or mapping helpers during iteration."
android\guava-testlib\src\com\google\common\testing\ClassSanityTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,line 457,Loop at line 457 is nested at depth 3 and also performs repeated lookup or transformation work.
android\guava-testlib\src\com\google\common\testing\ClassSanityTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,line 601,Loop at line 601 is nested at depth 2 and also performs repeated lookup or transformation work.
android\guava-testlib\src\com\google\common\testing\ClassSanityTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,line 629,Loop at line 629 is nested at depth 2 and also performs repeated lookup or transformation work.
android\guava-testlib\src\com\google\common\testing\ClassSanityTester.java,False,Medium,High,repeated-work,Repeated setup or parsing inside loop,line 601,"Loop at line 601 recreates parsers, formatters, mappers, regexes, or other setup-heavy objects."
android\guava-testlib\src\com\google\common\testing\ClassSanityTester.java,False,Low,Medium,allocation-pressure,String concatenation in loop,line 457,Loop at line 457 builds strings through repeated concatenation.
android\guava-testlib\src\com\google\common\testing\ClassSanityTester.java,False,Low,Medium,allocation-pressure,String concatenation in loop,line 504,Loop at line 504 builds strings through repeated concatenation.
android\guava-testlib\src\com\google\common\testing\ClassSanityTester.java,False,Low,Medium,allocation-pressure,String concatenation in loop,line 529,Loop at line 529 builds strings through repeated concatenation.
android\guava-testlib\src\com\google\common\testing\CollectorTester.java,False,Medium,Medium,algorithmic-waste,List membership checks inside loop,doExpectCollects (line 165),Loop at line 165 performs `.contains(...)` checks that may scan collections repeatedly.
android\guava-testlib\src\com\google\common\testing\CollectorTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,doExpectCollects (line 165),Loop at line 165 is nested at depth 2 and also performs repeated lookup or transformation work.
android\guava-testlib\src\com\google\common\testing\CollectorTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,result (line 106),Loop at line 106 is nested at depth 4 and also performs repeated lookup or transformation work.
android\guava-testlib\src\com\google\common\testing\CollectorTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,result (line 120),Loop at line 120 is nested at depth 4 and also performs repeated lookup or transformation work.
android\guava-testlib\src\com\google\common\testing\DummyProxy.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,line 97,Loop at line 97 is nested at depth 3 and also performs repeated lookup or transformation work.
android\guava-testlib\src\com\google\common\testing\EqualsTester.java,False,Medium,Medium,data-movement-bloat,Payload construction inside loop,testItems (line 142),"Loop at line 142 serializes, materializes, or expands payload-like objects during iteration."
android\guava-testlib\src\com\google\common\testing\EqualsTester.java,False,Low,Medium,allocation-pressure,String concatenation in loop,addEqualityGroup (line 114),Loop at line 114 builds strings through repeated concatenation.
android\guava-testlib\src\com\google\common\testing\EqualsTester.java,False,Low,Medium,allocation-pressure,String concatenation in loop,testItems (line 142),Loop at line 142 builds strings through repeated concatenation.
android\guava-testlib\src\com\google\common\testing\EquivalenceTester.java,False,Low,Medium,allocation-pressure,String concatenation in loop,testItems (line 102),Loop at line 102 builds strings through repeated concatenation.
android\guava-testlib\src\com\google\common\testing\ForwardingWrapperTester.java,False,Low,Medium,allocation-pressure,String concatenation in loop,line 211,Loop at line 211 builds strings through repeated concatenation.
android\guava-testlib\src\com\google\common\testing\NullPointerTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,containsNullable (line 543),Loop at line 543 is nested at depth 2 and also performs repeated lookup or transformation work.
android\guava-testlib\src\com\google\common\testing\NullPointerTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,line 431,Loop at line 431 is nested at depth 2 and also performs repeated lookup or transformation work.
android\guava-testlib\src\com\google\common\testing\RelationshipTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,test (line 76),Loop at line 76 is nested at depth 2 and also performs repeated lookup or transformation work.
android\guava-testlib\src\com\google\common\testing\RelationshipTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,test (line 78),Loop at line 78 is nested at depth 3 and also performs repeated lookup or transformation work.
